row_id,image_id,bbox,category_id,height,width,position,positionName,categoryName,superCategoryName
6290,441491,"[283.69, 264.27, 140.22, 76.58]",59,480,640,4,middleCenter,pizza,food
6291,140987,"[104.99, 412.32, 189.84, 109.31]",59,640,425,7,bottomCenter,pizza,food
6292,429623,"[4.31, 167.19, 497.26, 290.16]",59,480,640,4,middleCenter,pizza,food
6293,451693,"[69.35, 50.65, 503.83, 313.14]",59,480,640,4,middleCenter,pizza,food
6294,24144,"[68.36, 23.62, 493.17, 430.54]",59,480,640,4,middleCenter,pizza,food
6295,75456,"[100.98, 59.15, 433.73, 299.09]",59,427,640,4,middleCenter,pizza,food
6296,146358,"[21.46, 262.29, 144.12, 159.74]",61,640,388,3,middleLeft,cake,food
6297,231879,"[419.47, 112.85, 119.37, 90.32]",61,426,640,5,middleRight,cake,food
6298,63965,"[206.3, 117.07, 264.84, 160.24]",61,427,640,4,middleCenter,cake,food
6299,180101,"[168.5, 203.14, 169.03, 124.42]",61,480,640,4,middleCenter,cake,food
6300,85195,"[264.27, 103.37, 220.04, 190.92]",61,480,640,4,middleCenter,cake,food
6301,189451,"[313.52, 26.93, 225.04, 274.09]",61,427,640,4,middleCenter,cake,food
6302,321214,"[277.21, 318.2, 262.12, 156.41]",61,480,640,7,bottomCenter,cake,food
6303,47801,"[243.42, 357.57, 94.9, 75.64]",61,612,612,4,middleCenter,cake,food
6304,201426,"[0.0, 159.16, 72.75, 53.22]",61,490,640,3,middleLeft,cake,food
6305,54605,"[261.3, 350.7, 257.18, 250.3]",61,612,612,7,bottomCenter,cake,food
6306,48396,"[380.32, 379.65, 108.88, 46.31]",61,427,640,8,bottomRight,cake,food
6307,241668,"[290.81, 432.03, 66.88, 46.23]",61,640,460,8,bottomRight,cake,food
6308,31620,"[146.5, 277.68, 44.69, 53.68]",61,640,480,4,middleCenter,cake,food
6309,391722,"[154.82, 373.17, 147.45, 65.99]",61,640,635,4,middleCenter,cake,food
6310,439525,"[74.79, 491.43, 117.93, 77.67]",61,640,453,6,bottomLeft,cake,food
6311,253452,"[73.71, 22.98, 169.45, 97.64]",61,426,640,0,topLeft,cake,food
6312,150417,"[269.66, 308.49, 114.34, 93.85]",61,480,640,7,bottomCenter,cake,food
6313,378284,"[2.89, 60.11, 637.11, 362.56]",67,427,640,4,middleCenter,dining table,furniture
6314,146489,"[2.16, 2.28, 637.84, 477.72]",67,480,640,4,middleCenter,dining table,furniture
6315,368212,"[57.97, 169.02, 392.72, 470.98]",70,640,478,4,middleCenter,toilet,furniture
6316,37740,"[373.21, 186.61, 80.9, 66.87]",73,480,640,4,middleCenter,laptop,electronic
6317,294831,"[484.56, 10.23, 141.33, 113.87]",73,361,640,2,topRight,laptop,electronic
6318,134882,"[467.35, 382.97, 151.46, 43.27]",73,639,640,5,middleRight,laptop,electronic
6319,110449,"[308.43, 258.71, 107.02, 60.67]",73,375,500,8,bottomRight,laptop,electronic
6320,111609,"[506.04, 352.92, 133.96, 76.08]",73,429,640,8,bottomRight,laptop,electronic
6321,455937,"[102.34, 176.38, 49.02, 39.14]",73,480,640,3,middleLeft,laptop,electronic
6322,385719,"[255.07, 207.18, 142.23, 104.3]",73,421,640,4,middleCenter,laptop,electronic
6323,82765,"[51.54, 431.1, 279.2, 98.79]",73,640,426,7,bottomCenter,laptop,electronic
6324,35279,"[165.43, 0.0, 243.47, 233.06]",73,463,640,1,topCenter,laptop,electronic
6325,497344,"[0.0, 169.87, 195.31, 155.65]",73,333,500,6,bottomLeft,laptop,electronic
6326,24610,"[24.27, 246.83, 120.86, 74.02]",73,480,640,3,middleLeft,laptop,electronic
6327,19786,"[444.1, 86.8, 39.61, 44.66]",73,375,500,2,topRight,laptop,electronic
6328,172595,"[228.4, 31.95, 108.07, 111.67]",73,360,640,1,topCenter,laptop,electronic
6329,451155,"[245.93, 213.57, 130.52, 97.08]",73,480,640,4,middleCenter,laptop,electronic
6330,243199,"[260.41, 3.51, 236.47, 324.02]",73,333,500,5,middleRight,laptop,electronic
6331,302030,"[0.0, 133.31, 226.91, 221.44]",73,359,640,6,bottomLeft,laptop,electronic
6332,301421,"[244.51, 280.37, 254.46, 135.12]",73,427,640,7,bottomCenter,laptop,electronic
6333,383842,"[1.95, 210.36, 246.75, 192.13]",73,434,640,6,bottomLeft,laptop,electronic
6334,9400,"[460.09, 354.85, 82.21, 28.23]",74,480,640,8,bottomRight,mouse,electronic
6335,56344,"[408.54, 404.37, 29.61, 51.59]",74,480,640,7,bottomCenter,mouse,electronic
6336,353096,"[444.75, 289.27, 51.26, 32.19]",74,344,500,8,bottomRight,mouse,electronic
6337,172595,"[339.73, 192.16, 38.11, 28.38]",74,360,640,4,middleCenter,mouse,electronic
6338,225757,"[251.05, 283.05, 44.3, 54.48]",74,367,500,7,bottomCenter,mouse,electronic
6339,516916,"[390.99, 242.69, 28.17, 23.94]",74,480,640,4,middleCenter,mouse,electronic
6340,302030,"[562.81, 109.6, 21.85, 17.01]",74,359,640,2,topRight,mouse,electronic
6341,97994,"[441.91, 327.16, 31.93, 28.16]",74,427,640,8,bottomRight,mouse,electronic
6342,37740,"[359.86, 250.36, 18.76, 12.67]",74,480,640,4,middleCenter,mouse,electronic
6343,569059,"[461.27, 275.22, 41.64, 20.39]",74,480,640,5,middleRight,mouse,electronic
6344,379842,"[369.71, 2.43, 194.16, 316.31]",75,360,640,5,middleRight,remote,electronic
6345,36844,"[411.16, 341.5, 25.15, 13.66]",75,480,640,7,bottomCenter,remote,electronic
6346,383838,"[277.93, 422.37, 84.31, 80.46]",75,588,640,7,bottomCenter,remote,electronic
6347,498032,"[389.1, 98.4, 37.52, 120.07]",75,464,640,4,middleCenter,remote,electronic
6348,559543,"[283.09, 184.12, 15.46, 19.0]",75,333,500,4,middleCenter,remote,electronic
6349,533145,"[1.69, 42.98, 347.19, 294.1]",75,375,500,4,middleCenter,remote,electronic
6350,367569,"[188.24, 485.82, 30.92, 11.69]",75,640,469,7,bottomCenter,remote,electronic
6351,532690,"[64.65, 494.57, 48.84, 96.45]",75,640,528,6,bottomLeft,remote,electronic
6352,454067,"[452.87, 345.84, 19.77, 24.35]",75,406,500,8,bottomRight,remote,electronic
6353,546325,"[118.72, 547.69, 97.66, 88.26]",75,640,480,7,bottomCenter,remote,electronic
6354,171757,"[243.49, 161.22, 25.66, 20.26]",75,480,640,4,middleCenter,remote,electronic
6355,396729,"[246.0, 238.82, 212.5, 184.74]",75,425,640,7,bottomCenter,remote,electronic
6356,27186,"[361.97, 181.06, 26.44, 30.63]",75,428,640,4,middleCenter,remote,electronic
6357,414034,"[359.72, 73.87, 112.54, 161.51]",75,480,640,1,topCenter,remote,electronic
6358,532761,"[213.22, 356.92, 40.58, 9.29]",75,480,640,7,bottomCenter,remote,electronic
6359,411817,"[390.45, 352.25, 49.25, 27.09]",75,480,640,7,bottomCenter,remote,electronic
6360,563267,"[246.36, 296.65, 14.11, 21.17]",75,375,500,7,bottomCenter,remote,electronic
6361,556000,"[221.16, 175.18, 34.25, 43.82]",75,515,640,4,middleCenter,remote,electronic
6362,157046,"[294.85, 152.56, 152.53, 222.44]",75,375,500,8,bottomRight,remote,electronic
6363,402765,"[62.36, 0.0, 398.6, 374.86]",75,375,500,4,middleCenter,remote,electronic
6364,222735,"[10.07, 319.28, 384.0, 287.64]",75,640,474,7,bottomCenter,remote,electronic
6365,218091,"[521.1, 198.02, 28.5, 10.04]",75,429,640,5,middleRight,remote,electronic
6366,578489,"[347.86, 193.75, 55.4, 46.48]",75,480,640,4,middleCenter,remote,electronic
6367,448076,"[109.83, 283.37, 18.31, 7.98]",75,480,640,3,middleLeft,remote,electronic
6368,96493,"[113.86, 346.67, 111.76, 40.16]",75,640,426,4,middleCenter,remote,electronic
6369,489764,"[45.27, 406.74, 140.46, 71.47]",75,538,640,6,bottomLeft,remote,electronic
6370,225757,"[88.05, 232.87, 185.14, 67.48]",76,367,500,7,bottomCenter,keyboard,electronic
6371,453341,"[0.0, 313.36, 52.49, 24.51]",76,480,640,6,bottomLeft,keyboard,electronic
6372,56344,"[181.21, 389.39, 198.48, 62.57]",76,480,640,7,bottomCenter,keyboard,electronic
6373,541664,"[101.12, 88.48, 353.94, 208.99]",76,375,500,4,middleCenter,keyboard,electronic
6374,302030,"[418.39, 91.47, 136.83, 36.65]",76,359,640,2,topRight,keyboard,electronic
6375,516916,"[222.28, 200.91, 164.3, 68.72]",76,480,640,4,middleCenter,keyboard,electronic
6376,569059,"[242.78, 267.51, 194.4, 71.94]",76,480,640,4,middleCenter,keyboard,electronic
6377,353096,"[99.72, 277.52, 296.85, 45.61]",76,344,500,7,bottomCenter,keyboard,electronic
6378,301421,"[136.03, 234.56, 119.53, 64.19]",76,427,640,3,middleLeft,keyboard,electronic
6379,345252,"[225.21, 321.72, 150.87, 26.24]",76,479,640,7,bottomCenter,keyboard,electronic
6380,449661,"[121.96, 83.34, 47.26, 18.49]",81,169,640,3,middleLeft,sink,appliance
6381,458663,"[95.48, 294.56, 165.48, 69.1]",81,425,640,6,bottomLeft,sink,appliance
6382,91500,"[294.28, 127.59, 37.99, 7.33]",81,480,640,1,topCenter,sink,appliance
6383,570456,"[46.47, 252.54, 46.25, 25.35]",81,480,640,3,middleLeft,sink,appliance
6384,194724,"[80.9, 139.15, 349.48, 103.55]",84,480,640,4,middleCenter,book,indoor
6385,317999,"[184.06, 214.34, 130.45, 179.82]",84,612,612,4,middleCenter,book,indoor
6386,167159,"[109.55, 197.19, 143.26, 167.7]",84,375,500,7,bottomCenter,book,indoor
6387,455301,"[1.29, 380.04, 268.79, 95.17]",84,481,640,6,bottomLeft,book,indoor
6388,396729,"[99.69, 94.28, 482.4, 161.29]",84,425,640,4,middleCenter,book,indoor
6389,65074,"[322.79, 305.04, 25.3, 15.0]",84,640,424,5,middleRight,book,indoor
6390,172595,"[548.69, 117.56, 56.74, 29.6]",84,360,640,5,middleRight,book,indoor
6391,578545,"[358.49, 227.31, 152.38, 136.44]",84,474,640,5,middleRight,book,indoor
6392,551439,"[84.85, 188.4, 194.16, 209.98]",84,640,427,4,middleCenter,book,indoor
6393,99182,"[56.29, 88.34, 335.5, 245.66]",84,334,500,4,middleCenter,book,indoor
6394,403353,"[172.77, 306.01, 132.52, 93.71]",84,480,640,7,bottomCenter,book,indoor
6395,367569,"[83.76, 339.13, 70.71, 42.87]",84,640,469,3,middleLeft,book,indoor
6396,25603,"[467.74, 365.17, 171.96, 114.83]",84,480,640,8,bottomRight,book,indoor
6397,181753,"[299.42, 256.54, 17.32, 28.52]",86,423,640,4,middleCenter,vase,indoor
6398,482275,"[546.88, 408.48, 58.24, 64.72]",86,480,640,8,bottomRight,vase,indoor
6399,140076,"[236.71, 271.51, 34.21, 59.51]",86,375,500,7,bottomCenter,vase,indoor
6400,563758,"[0.0, 6.49, 429.0, 627.02]",88,640,429,4,middleCenter,teddy bear,indoor
6401,134882,"[230.78, 260.06, 53.98, 50.12]",88,639,640,4,middleCenter,teddy bear,indoor
6402,92091,"[428.7, 244.24, 211.3, 139.75]",88,480,640,5,middleRight,teddy bear,indoor
6403,294783,"[301.72, 263.69, 25.63, 30.34]",27,428,640,4,middleCenter,backpack,accessory
6404,274460,"[111.73, 262.27, 45.74, 22.2]",27,454,640,3,middleLeft,backpack,accessory
6405,361238,"[3.24, 230.5, 105.7, 75.51]",27,480,640,3,middleLeft,backpack,accessory
6406,383842,"[146.35, 130.68, 88.77, 129.93]",31,434,640,3,middleLeft,handbag,accessory
6407,468501,"[119.47, 221.2, 42.86, 36.96]",31,375,500,3,middleLeft,handbag,accessory
6408,35279,"[404.73, 0.0, 235.15, 192.48]",31,463,640,2,topRight,handbag,accessory
6409,296222,"[277.84, 333.31, 115.35, 95.05]",31,480,640,7,bottomCenter,handbag,accessory
6410,170191,"[113.36, 478.13, 170.64, 45.35]",33,531,640,6,bottomLeft,suitcase,accessory
6411,437331,"[255.86, 122.74, 99.22, 116.8]",1,428,640,4,middleCenter,person,person
6412,279541,"[110.38, 0.0, 145.82, 124.61]",1,640,478,1,topCenter,person,person
6413,368212,"[17.26, 43.15, 368.18, 565.21]",1,640,478,4,middleCenter,person,person
6414,485071,"[251.99, 177.46, 133.02, 96.32]",1,426,640,4,middleCenter,person,person
6415,386879,"[62.33, 48.99, 362.33, 591.01]",1,640,426,4,middleCenter,person,person
6416,47112,"[503.03, 120.48, 136.97, 47.28]",1,480,640,2,topRight,person,person
6417,356505,"[222.64, 85.72, 175.98, 269.79]",1,425,640,4,middleCenter,person,person
6418,402765,"[0.84, 1.43, 499.16, 368.26]",1,375,500,4,middleCenter,person,person
6419,342128,"[397.02, 146.66, 50.46, 11.58]",3,640,488,2,topRight,car,vehicle
6420,301421,"[295.98, 96.98, 80.85, 57.92]",3,427,640,1,topCenter,car,vehicle
6421,491008,"[439.55, 146.79, 100.66, 111.42]",9,427,640,5,middleRight,boat,vehicle
6422,223182,"[0.0, 323.96, 409.53, 191.77]",15,538,640,6,bottomLeft,bench,outdoor
6423,539883,"[202.9, 249.4, 431.6, 177.6]",15,427,640,7,bottomCenter,bench,outdoor
6424,516318,"[346.9, 185.35, 32.29, 19.82]",16,427,640,4,middleCenter,bird,animal
6425,181753,"[33.4, 91.55, 71.04, 110.17]",19,423,640,3,middleLeft,horse,animal
6426,371042,"[21.93, 321.15, 46.26, 32.27]",27,428,640,6,bottomLeft,backpack,accessory
6427,18150,"[210.17, 105.1, 41.32, 55.59]",27,480,640,1,topCenter,backpack,accessory
6428,24610,"[519.88, 302.02, 89.2, 101.89]",27,480,640,8,bottomRight,backpack,accessory
6429,458663,"[61.26, 136.4, 216.33, 125.4]",28,425,640,3,middleLeft,umbrella,accessory
6430,172595,"[218.99, 186.12, 105.6, 101.18]",31,360,640,4,middleCenter,handbag,accessory
6431,494913,"[447.4, 218.17, 21.13, 24.98]",31,428,640,5,middleRight,handbag,accessory
6432,239347,"[334.49, 200.99, 20.76, 25.49]",32,480,640,4,middleCenter,tie,accessory
6433,491008,"[252.85, 237.38, 36.33, 20.47]",32,427,640,4,middleCenter,tie,accessory
6434,546964,"[614.62, 104.25, 12.41, 26.2]",32,478,640,2,topRight,tie,accessory
6435,329080,"[0.19, 303.84, 20.45, 43.99]",33,480,640,6,bottomLeft,suitcase,accessory
6436,50828,"[84.41, 333.99, 74.35, 74.35]",33,480,640,6,bottomLeft,suitcase,accessory
6437,455937,"[79.13, 315.94, 85.08, 85.84]",33,480,640,6,bottomLeft,suitcase,accessory
6438,51738,"[1.59, 207.05, 52.27, 73.81]",33,375,500,3,middleLeft,suitcase,accessory
6439,182162,"[116.24, 300.77, 57.34, 83.17]",33,425,640,6,bottomLeft,suitcase,accessory
6440,294783,"[332.32, 263.41, 36.39, 31.74]",33,428,640,4,middleCenter,suitcase,accessory
6441,80022,"[304.92, 247.92, 19.92, 20.62]",37,426,640,4,middleCenter,sports ball,sports
6442,44877,"[30.62, 297.89, 29.37, 34.13]",37,427,640,6,bottomLeft,sports ball,sports
6443,151629,"[94.17, 486.98, 10.94, 12.64]",37,640,427,6,bottomLeft,sports ball,sports
6444,79969,"[280.48, 122.23, 11.15, 10.85]",37,640,426,2,topRight,sports ball,sports
6445,541123,"[292.14, 225.99, 4.78, 4.53]",37,427,640,4,middleCenter,sports ball,sports
6446,203864,"[112.34, 155.55, 12.87, 9.89]",37,491,640,0,topLeft,sports ball,sports
6447,521717,"[198.61, 155.88, 16.57, 17.06]",37,426,640,3,middleLeft,sports ball,sports
6448,512657,"[198.93, 158.74, 337.58, 69.33]",42,427,640,4,middleCenter,surfboard,sports
6449,342128,"[99.59, 136.55, 55.44, 139.63]",43,640,488,0,topLeft,tennis racket,sports
6450,371042,"[65.24, 323.64, 12.95, 32.0]",44,428,640,6,bottomLeft,bottle,kitchen
6451,319100,"[437.7, 165.97, 11.2, 19.95]",44,333,500,5,middleRight,bottle,kitchen
6452,293625,"[574.87, 138.3, 27.3, 104.98]",44,480,640,5,middleRight,bottle,kitchen
6453,497344,"[2.15, 60.26, 45.36, 115.62]",44,333,500,3,middleLeft,bottle,kitchen
6454,62808,"[239.83, 168.85, 12.89, 30.82]",44,481,640,4,middleCenter,bottle,kitchen
6455,35279,"[445.74, 62.58, 80.56, 153.25]",44,463,640,2,topRight,bottle,kitchen
6456,146358,"[103.77, 221.48, 11.56, 39.34]",46,640,388,3,middleLeft,wine glass,kitchen
6457,327701,"[142.74, 409.86, 10.63, 13.46]",47,428,640,6,bottomLeft,cup,kitchen
6458,455937,"[63.78, 204.23, 13.5, 21.63]",47,480,640,3,middleLeft,cup,kitchen
6459,483050,"[625.95, 267.51, 14.05, 20.97]",47,478,640,5,middleRight,cup,kitchen
6460,435208,"[13.94, 297.61, 18.41, 16.11]",47,640,480,3,middleLeft,cup,kitchen
6461,416451,"[545.53, 422.23, 8.3, 43.82]",47,480,640,8,bottomRight,cup,kitchen
6462,405970,"[329.54, 202.55, 7.09, 11.81]",47,427,640,4,middleCenter,cup,kitchen
6463,206579,"[551.58, 217.32, 63.96, 57.65]",47,480,640,5,middleRight,cup,kitchen
6464,384651,"[253.76, 280.05, 68.59, 106.8]",47,436,640,7,bottomCenter,cup,kitchen
6465,231549,"[88.67, 411.44, 18.43, 27.32]",47,480,640,6,bottomLeft,cup,kitchen
6466,494913,"[457.79, 266.23, 16.81, 26.38]",47,428,640,5,middleRight,cup,kitchen
6467,179141,"[292.65, 272.43, 39.87, 64.38]",47,480,640,4,middleCenter,cup,kitchen
6468,171740,"[515.55, 255.82, 31.52, 35.98]",47,480,640,5,middleRight,cup,kitchen
6469,494913,"[478.08, 285.9, 14.05, 11.05]",48,428,640,8,bottomRight,fork,kitchen
6470,385029,"[94.13, 160.27, 90.93, 130.89]",48,480,640,3,middleLeft,fork,kitchen
6471,47112,"[96.84, 228.92, 55.73, 9.08]",49,480,640,3,middleLeft,knife,kitchen
6472,276285,"[136.94, 126.13, 87.92, 36.03]",49,640,427,1,topCenter,knife,kitchen
6473,439525,"[170.02, 474.87, 17.39, 19.38]",49,640,453,7,bottomCenter,knife,kitchen
6474,163611,"[585.74, 175.74, 54.26, 18.15]",49,480,640,5,middleRight,knife,kitchen
6475,108253,"[471.93, 239.2, 8.07, 9.16]",50,640,480,5,middleRight,spoon,kitchen
6476,253452,"[0.47, 72.74, 30.42, 75.42]",50,426,640,0,topLeft,spoon,kitchen
6477,89670,"[0.14, 197.0, 73.56, 55.62]",50,427,640,3,middleLeft,spoon,kitchen
6478,396729,"[404.37, 0.0, 191.03, 58.42]",51,425,640,2,topRight,bowl,kitchen
6479,258883,"[223.4, 189.18, 125.55, 52.46]",51,640,426,5,middleRight,bowl,kitchen
6480,372349,"[283.04, 318.42, 26.88, 12.97]",51,437,640,7,bottomCenter,bowl,kitchen
6481,572678,"[329.88, 234.89, 34.07, 13.35]",51,425,640,4,middleCenter,bowl,kitchen
6482,156076,"[512.52, 190.71, 95.99, 32.39]",51,478,640,5,middleRight,bowl,kitchen
6483,91500,"[575.81, 168.18, 35.15, 22.68]",51,480,640,5,middleRight,bowl,kitchen
6484,451571,"[51.78, 76.58, 347.32, 218.97]",54,480,640,4,middleCenter,sandwich,food
6485,337498,"[99.24, 92.76, 491.86, 314.97]",59,480,640,4,middleCenter,pizza,food
6486,180101,"[84.82, 228.65, 61.98, 39.44]",59,480,640,3,middleLeft,pizza,food
6487,276285,"[71.69, 238.69, 245.36, 113.17]",59,640,427,4,middleCenter,pizza,food
6488,89670,"[125.02, 116.37, 396.23, 241.39]",61,427,640,4,middleCenter,cake,food
6489,420840,"[547.53, 266.83, 60.49, 43.91]",61,424,640,8,bottomRight,cake,food
6490,180560,"[261.34, 340.8, 86.16, 59.35]",61,426,640,7,bottomCenter,cake,food
6491,129492,"[211.77, 0.0, 263.68, 199.79]",62,480,640,1,topCenter,chair,furniture
6492,559543,"[62.31, 160.52, 168.71, 143.23]",62,333,500,6,bottomLeft,chair,furniture
6493,494913,"[480.22, 185.31, 37.42, 62.12]",62,428,640,5,middleRight,chair,furniture
6494,241668,"[27.33, 431.46, 30.2, 116.5]",62,640,460,6,bottomLeft,chair,furniture
6495,435208,"[140.07, 310.54, 120.85, 113.23]",62,640,480,4,middleCenter,chair,furniture
6496,156924,"[115.08, 184.5, 47.5, 147.72]",62,333,500,6,bottomLeft,chair,furniture
6497,429623,"[270.85, 0.73, 243.18, 152.86]",62,480,640,1,topCenter,chair,furniture
6498,532761,"[375.43, 200.66, 160.69, 135.27]",62,480,640,5,middleRight,chair,furniture
6499,195842,"[584.2, 313.48, 54.84, 105.45]",62,480,640,8,bottomRight,chair,furniture
6500,420840,"[114.89, 359.17, 71.46, 64.79]",62,424,640,6,bottomLeft,chair,furniture
6501,383838,"[521.24, 465.93, 31.64, 119.63]",62,588,640,8,bottomRight,chair,furniture
6502,467176,"[0.0, 229.22, 37.47, 88.01]",62,428,640,3,middleLeft,chair,furniture
6503,37740,"[1.07, 330.84, 138.53, 143.89]",63,480,640,6,bottomLeft,couch,furniture
6504,515077,"[185.14, 336.59, 337.99, 133.47]",63,479,640,7,bottomCenter,couch,furniture
6505,23899,"[341.91, 122.91, 266.46, 205.34]",63,425,640,5,middleRight,couch,furniture
6506,491366,"[0.0, 273.19, 205.87, 101.81]",63,375,500,6,bottomLeft,couch,furniture
6507,171757,"[520.31, 345.54, 114.81, 134.24]",63,480,640,8,bottomRight,couch,furniture
6508,293625,"[533.2, 72.27, 106.8, 168.65]",64,480,640,2,topRight,potted plant,furniture
6509,489611,"[509.51, 85.58, 128.73, 113.85]",64,622,640,2,topRight,potted plant,furniture
6510,532761,"[116.86, 190.54, 64.53, 46.16]",64,480,640,3,middleLeft,potted plant,furniture
6511,248400,"[194.26, 142.99, 43.02, 121.54]",64,427,640,4,middleCenter,potted plant,furniture
6512,445792,"[0.0, 186.24, 48.19, 188.76]",64,375,500,6,bottomLeft,potted plant,furniture
6513,340175,"[136.34, 115.51, 63.95, 83.25]",64,394,640,3,middleLeft,potted plant,furniture
6514,361238,"[412.47, 64.63, 57.2, 71.82]",64,480,640,2,topRight,potted plant,furniture
6515,239347,"[123.83, 119.19, 406.26, 198.56]",65,480,640,4,middleCenter,bed,furniture
6516,442323,"[435.78, 385.08, 204.22, 94.92]",65,480,640,8,bottomRight,bed,furniture
6517,455301,"[0.0, 139.13, 204.75, 243.76]",65,481,640,3,middleLeft,bed,furniture
6518,571313,"[329.35, 419.96, 150.65, 212.85]",65,640,480,8,bottomRight,bed,furniture
6519,40757,"[1.44, 261.51, 421.39, 372.5]",65,640,425,7,bottomCenter,bed,furniture
6520,200421,"[2.16, 78.38, 512.43, 381.62]",65,480,640,4,middleCenter,bed,furniture
6521,10092,"[546.22, 263.69, 93.57, 161.57]",67,426,640,8,bottomRight,dining table,furniture
6522,228144,"[0.0, 293.04, 58.1, 132.96]",67,426,640,6,bottomLeft,dining table,furniture
6523,290771,"[187.58, 324.59, 147.22, 96.63]",67,477,640,7,bottomCenter,dining table,furniture
6524,376093,"[278.01, 348.06, 173.35, 91.68]",67,480,640,7,bottomCenter,dining table,furniture
6525,571313,"[324.47, 304.97, 106.9, 117.25]",67,640,480,5,middleRight,dining table,furniture
6526,568195,"[0.0, 503.37, 427.0, 136.63]",67,640,427,7,bottomCenter,dining table,furniture
6527,546325,"[1.27, 511.8, 305.54, 128.2]",67,640,480,6,bottomLeft,dining table,furniture
6528,342186,"[0.0, 0.0, 480.0, 640.0]",67,640,480,4,middleCenter,dining table,furniture
6529,319935,"[381.1, 199.24, 52.47, 51.86]",67,398,640,4,middleCenter,dining table,furniture
6530,163611,"[4.31, 1.08, 635.69, 213.57]",67,480,640,1,topCenter,dining table,furniture
6531,435208,"[270.38, 392.63, 209.62, 240.18]",67,640,480,8,bottomRight,dining table,furniture
6532,231879,"[527.7, 183.74, 112.3, 172.7]",67,426,640,5,middleRight,dining table,furniture
6533,1993,"[0.04, 251.11, 154.39, 167.89]",67,419,640,6,bottomLeft,dining table,furniture
6534,294831,"[299.48, 21.53, 340.52, 81.75]",67,361,640,2,topRight,dining table,furniture
6535,494913,"[383.6, 260.56, 133.13, 136.48]",67,428,640,8,bottomRight,dining table,furniture
6536,12576,"[1.44, 100.77, 478.56, 527.82]",67,640,480,4,middleCenter,dining table,furniture
6537,499313,"[4.43, 0.0, 635.57, 468.0]",67,478,640,4,middleCenter,dining table,furniture
6538,547854,"[473.17, 408.45, 166.83, 132.31]",67,640,640,8,bottomRight,dining table,furniture
6539,565597,"[1.44, 376.81, 476.56, 254.56]",67,640,478,7,bottomCenter,dining table,furniture
6540,40757,"[4.31, 1.8, 208.54, 139.5]",72,640,425,0,topLeft,tv,electronic
6541,449661,"[47.54, 57.89, 47.54, 35.78]",72,169,640,3,middleLeft,tv,electronic
6542,209530,"[153.04, 42.49, 53.22, 42.44]",72,428,640,0,topLeft,tv,electronic
6543,172946,"[325.68, 92.17, 49.13, 43.52]",72,640,427,2,topRight,tv,electronic
6544,182162,"[12.25, 230.43, 76.6, 37.85]",73,425,640,3,middleLeft,laptop,electronic
6545,435208,"[164.79, 272.39, 56.53, 47.16]",73,640,480,4,middleCenter,laptop,electronic
6546,292446,"[26.65, 37.2, 122.48, 118.19]",73,612,612,0,topLeft,laptop,electronic
6547,367569,"[152.77, 509.68, 100.78, 45.7]",73,640,469,7,bottomCenter,laptop,electronic
6548,225757,"[314.93, 231.03, 160.35, 123.16]",73,367,500,8,bottomRight,laptop,electronic
6549,415716,"[151.67, 264.26, 58.78, 18.87]",73,480,640,3,middleLeft,laptop,electronic
6550,232088,"[578.64, 397.0, 61.36, 41.71]",73,480,640,8,bottomRight,laptop,electronic
6551,124659,"[312.12, 178.64, 33.51, 25.55]",73,480,640,4,middleCenter,laptop,electronic
6552,345252,"[29.81, 149.38, 191.75, 146.3]",73,479,640,3,middleLeft,laptop,electronic
6553,10707,"[124.1, 249.14, 77.19, 25.24]",73,480,640,3,middleLeft,laptop,electronic
6554,435208,"[406.48, 312.22, 7.83, 5.34]",74,640,480,5,middleRight,mouse,electronic
6555,232088,"[614.96, 461.91, 10.39, 6.75]",74,480,640,8,bottomRight,mouse,electronic
6556,532761,"[230.98, 367.16, 21.35, 10.41]",74,480,640,7,bottomCenter,mouse,electronic
6557,453341,"[66.71, 326.99, 7.38, 10.24]",74,480,640,6,bottomLeft,mouse,electronic
6558,415716,"[207.32, 276.02, 19.68, 8.15]",74,480,640,4,middleCenter,mouse,electronic
6559,385719,"[100.05, 273.24, 33.32, 15.5]",75,421,640,6,bottomLeft,remote,electronic
6560,50828,"[62.83, 234.42, 19.62, 18.19]",75,480,640,3,middleLeft,remote,electronic
6561,302536,"[282.55, 190.41, 18.29, 11.69]",75,375,500,4,middleCenter,remote,electronic
6562,442323,"[210.95, 291.54, 26.64, 15.8]",75,480,640,4,middleCenter,remote,electronic
6563,565853,"[260.46, 213.54, 3.99, 4.95]",75,375,500,4,middleCenter,remote,electronic
6564,515077,"[97.51, 365.08, 14.43, 14.11]",75,479,640,6,bottomLeft,remote,electronic
6565,225757,"[95.92, 217.55, 70.51, 20.35]",75,367,500,3,middleLeft,remote,electronic
6566,56344,"[322.2, 350.14, 32.29, 37.8]",75,480,640,7,bottomCenter,remote,electronic
6567,455937,"[244.79, 227.45, 6.55, 6.05]",75,480,640,4,middleCenter,remote,electronic
6568,232088,"[527.73, 414.92, 98.71, 51.41]",76,480,640,8,bottomRight,keyboard,electronic
6569,571313,"[6.65, 348.47, 116.58, 50.24]",76,640,480,3,middleLeft,keyboard,electronic
6570,435208,"[337.11, 313.95, 61.98, 10.01]",76,640,480,5,middleRight,keyboard,electronic
6571,122962,"[442.99, 9.13, 6.67, 8.34]",77,424,640,2,topRight,cell phone,electronic
